"94","138229052459720704","128878511887765505","0","东部水晶园区","输入","15367489108","郑宅
","0","http://120.55.56.103:9101/images/5f013bd4dcc872020_07_055f013bd4dcc95.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f013bd6813df.jpg","7","5/7/2020 10:32:54","12/7/2020 10:32:54","5/7/2020 10:32:54"
"95","138229241908043776","128878511887765505","0","每一天大食堂","输入","15367489108","郑宅","0","http://120.55.56.103:9101/images/5f013c01cc9172020_07_055f013c01cc923.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f013c03adec0.jpg","7","5/7/2020 10:33:39","12/7/2020 10:33:39","5/7/2020 10:33:39"
"96","138229504140124160","128878511887765505","0","浦江县郑宅镇卫生院","输入","15925915509","郑宅","0","http://120.55.56.103:9101/images/5f013c40598b62020_07_055f013c40598c2.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f013c423d688.jpg","7","5/7/2020 10:34:41","12/7/2020 10:34:41","5/7/2020 10:34:41"
"97","138229785787637760","131088865338331137","0","小食候湘（浦江县芝慧饭店）","输入","15070490965","黄宅 工商路11号
","0","http://120.55.56.103:9101/images/5f013c82c518f2020_07_055f013c82c519b.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f0285dc433a5.jpg","2","5/7/2020 10:35:49","7/7/2020 10:35:49","5/7/2020 10:35:49"
"98","138230224478281728","128887783275126785","0","梨弎岁烤肉店","输入","18069959573","浦阳  文创园1310
","0","http://120.55.56.103:9101/images/5f013cec188122020_07_055f013cec1881f.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f028669e50ac.jpg","3","5/7/2020 10:37:33","8/7/2020 10:37:33","5/7/2020 10:37:33"
"99","138230547045425152","131088865338331137","0","浦江县姐弟石锅鱼","输入","13857913135","黄宅  新华综合市场15.16号
","0","http://120.55.56.103:9101/images/5f013d39165f22020_07_055f013d39165fe.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f013d3ad5807.jpg","2","5/7/2020 10:38:50","7/7/2020 10:38:50","5/7/2020 10:38:50"
"100","138230837521948672","128878511887765505","0","浦江县南部水晶园区餐厅","输入","15372935156","潘宅
","0","http://120.55.56.103:9101/images/5f013d7e2e8e02020_07_055f013d7e2e8ec.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f0286b92a544.jpg","10","5/7/2020 10:39:59","15/7/2020 10:39:59","5/7/2020 10:39:59"
"101","138231222332563456","131088865338331137","0","茗香园","输入","17855112883","黄宅  兴工路30号
","0","http://120.55.56.103:9101/images/5f013dd8ec77d2020_07_055f013dd8ec788.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f013ddbd9520.jpg","2","5/7/2020 10:41:31","7/7/2020 10:41:31","5/7/2020 10:41:31"
"102","138231610137915392","128887783275126785","0","浦江县康泰园养老院","输入","13646595650","前吴
","0","http://120.55.56.103:9101/images/5f013e361d9492020_07_055f013e361d955.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f0285be858e1.jpg","10","5/7/2020 10:43:04","15/7/2020 10:43:04","5/7/2020 10:43:04"
"103","138231947359956992","128887783275126785","0","前吴湖鲜8号","输入","18057900505","前吴
","0","http://120.55.56.103:9101/images/5f013e871de9e2020_07_055f013e871deaa.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f0285fa24d3f.jpg","3","5/7/2020 10:44:24","8/7/2020 10:44:24","5/7/2020 10:44:24"
"104","138232195679531008","128887783275126785","0","山水人家","输入 ","13735792525","前吴
","0","http://120.55.56.103:9101/images/5f013ec2c809b2020_07_055f013ec2c80a8.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f0285cb4e5d6.jpg","2","5/7/2020 10:45:23","7/7/2020 10:45:23","5/7/2020 10:45:23"
"105","138232652221132800","131090822316695553","0","浦江县前吴乡卫生院","输入","89383789","前吴
","0","http://120.55.56.103:9101/images/5f013f13ce5352020_07_055f013f13ce541.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f0285d816274.jpg","15","5/7/2020 10:47:12","20/7/2020 10:47:12","5/7/2020 10:47:12"
"106","138233407824998400","131090822316695553","0","垃圾中转站（浦江县前吴乡人民政府）","输入","18357926998","前吴
","0","http://120.55.56.103:9101/images/5f013fe2cd62c2020_07_055f013fe2cd639.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f013fe4ea15e.jpg","15","5/7/2020 10:50:12","20/7/2020 10:50:12","5/7/2020 10:50:12"
"107","138233787048800256","131090822316695553","0","浦江县前吴乡人民政府","输入","18357926998","前吴乡政府食堂
","0","http://120.55.56.103:9101/images/5f01403dd788d2020_07_055f01403dd7899.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f028614c3155.jpg","10","5/7/2020 10:51:43","15/7/2020 10:51:43","5/7/2020 10:51:43"
"108","138234037767516160","128249823810818048","0","浙江饰然工贸有限公司","东","15258930880","开发区 亚太大道567号
","0","http://120.55.56.103:9101/images/5f01407956c192020_07_055f01407956c24.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f02871ad1b4c.jpg","10","5/7/2020 10:52:42","15/7/2020 10:52:42","5/7/2020 10:52:42"
"109","138234315631767552","128249823810818048","0","七里天津包子","输入","18367951371","仙华  七里菜市场
","0","http://120.55.56.103:9101/images/5f0140ba6f2492020_07_055f0140ba6f254.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f0140bd54171.jpg","15","5/7/2020 10:53:49","20/7/2020 10:53:49","5/7/2020 10:53:49"
"110","138234565650034688","128878511887765505","0","浦江县西子制锁厂","输入","13706890567","开发区前方大道168-30号
","0","http://120.55.56.103:9101/images/5f0140f71138e2020_07_055f0140f71139a.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f0286c4d3f87.jpg","10","5/7/2020 10:54:48","15/7/2020 10:54:48","5/7/2020 10:54:48"
"111","138234966621302784","128878511887765505","0","  沙县小吃","输入","15257920879","开发区  三禾路7号对面
","0","http://120.55.56.103:9101/images/5f014156a70c52020_07_055f014156a70d1.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f0287259ba71.jpg","15","5/7/2020 10:56:24","20/7/2020 10:56:24","5/7/2020 10:56:24"
"112","138261375351791616","128249823810818048","0"," 浦江放心小吃","输入","15888957386","开发区  金垒大道七里
","0","http://120.55.56.103:9101/images/5f0159eee0fd02020_07_055f0159eee0fdb.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f0286d01ab79.jpg","10","5/7/2020 12:41:20","15/7/2020 12:41:20","5/7/2020 12:41:20"
"113","138262876988116992","131088865338331137","0","小东手干面","sr ","15988550260","黄宅  建设银行对面
","0","http://120.55.56.103:9101/images/5f015b54e62c02020_07_055f015b54e62cc.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f02856106973.jpg","10","5/7/2020 12:47:18","15/7/2020 12:47:18","5/7/2020 12:47:18"
"114","138585676462436352","131088865338331137","0","浦江县白马面馆","输入","15058568686","白马 傅宅南路","0","http://120.55.56.103:9101/images/5f0287f68baf82020_07_065f0287f68bb07.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f029a3308b8f.jpg","15","6/7/2020 10:10:00","21/7/2020 10:10:00","6/7/2020 10:10:00"
"115","138586022832254976","131088865338331137","0","黄宅荞麦面","输入","15967922112","黄宅  建设银行对面
","0","http://120.55.56.103:9101/images/5f028848a27522020_07_065f028848a275e.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f02884ae2687.jpg","10","6/7/2020 10:11:22","16/7/2020 10:11:22","6/7/2020 10:11:22"
"116","138586572403515392","131088865338331137","0","和慧早餐店","输入","18768155146","黄宅 建设银行对面
","0","http://120.55.56.103:9101/images/5f0288caa4acb2020_07_065f0288caa4ad7.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f0288cddf925.jpg","10","6/7/2020 10:13:33","16/7/2020 10:13:33","6/7/2020 10:13:33"
"117","138586847092678656","131088865338331137","0","浙江亚华工贸有限公司食堂","输入","15958438881","黄宅
","0","http://120.55.56.103:9101/images/5f02890ce282f2020_07_065f02890ce283f.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f02890f6b553.jpg","7","6/7/2020 10:14:39","13/7/2020 10:14:39","6/7/2020 10:14:39"
"118","138587257446604800","128249823810818048","0","老四川饭店  ","输入","13758918179","一点红大道普信事务所对面
","0","http://120.55.56.103:9101/images/5f02896e903c32020_07_065f02896e903cf.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f0289713c8d3.jpg","10","6/7/2020 10:16:17","16/7/2020 10:16:17","6/7/2020 10:16:17"
"119","138587825590247424","131090822316695553","0","浦江县英利锁业有限公司","输入","15067978899","中余
","0","http://120.55.56.103:9101/images/5f0289f643bf02020_07_065f0289f643bfc.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f0289f8ab3f3.jpg","15","6/7/2020 10:18:32","21/7/2020 10:18:32","6/7/2020 10:18:32"
"120","138588133762539520","128878511887765505","0","浦江程利服饰有限公司","输入","13957929590","开发区  前方大道168-57
","0","http://120.55.56.103:9101/images/5f028a34c77f02020_07_065f028a34c7804.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f028a4230aff.jpg","7","6/7/2020 10:19:45","13/7/2020 10:19:45","6/7/2020 10:19:45"
"121","138588921750626304","128887783275126785","0","浦江县土香园饭店","输入","13867943696","浦阳 西山北路3号
","0","http://120.55.56.103:9101/images/5f028afc179242020_07_065f028afc17930.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f028afe1897d.jpg","7","6/7/2020 10:22:53","13/7/2020 10:22:53","6/7/2020 10:22:53"
"122","138589206988464128","128249823810818048","0"," 镇江锅盖面","输入","18967979257","开发区  亚太大道518号
","0","http://120.55.56.103:9101/images/5f028b3ef29a82020_07_065f028b3ef29b4.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f028b427ae9a.jpg","10","6/7/2020 10:24:01","16/7/2020 10:24:01","6/7/2020 10:24:01"
"123","138589561860141056","128887783275126785","0","肥牛捞锅","输入","13758917559","浦阳 人民西路29号
","0","http://120.55.56.103:9101/images/5f028b939071d2020_07_065f028b9390729.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f028b96a93d3.jpg","4","6/7/2020 10:25:26","10/7/2020 10:25:26","6/7/2020 10:25:26"
"124","138590236648157184","131088865338331137","0","悦来客饭店","输入","15858972172","白马 金盛路1号
","0","http://120.55.56.103:9101/images/5f028c33d0cd02020_07_065f028c33d0cdb.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f028c37879c6.jpg","15","6/7/2020 10:28:07","21/7/2020 10:28:07","6/7/2020 10:28:07"
"125","138590670859284480","131088865338331137","0","华悦饭店 ","输入","13665863696","白马  浦峰路7号
","0","http://120.55.56.103:9101/images/5f028c9ac603f2020_07_065f028c9ac604c.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f028c9f18004.jpg","15","6/7/2020 10:29:50","21/7/2020 10:29:50","6/7/2020 10:29:50"
"126","138591660157181952","131088865338331137","0","浦江县鸿运酒家","输入","15888950263","白马  浦东工商所后面
","0","http://120.55.56.103:9101/images/5f028d88d44592020_07_065f028d88d4465.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f028d8af04d0.jpg","15","6/7/2020 10:33:46","21/7/2020 10:33:46","6/7/2020 10:33:46"
"127","138592199095885824","131088865338331137","0","敏芬小吃店、豆浆店","输入","18358965591","白马  金茂路2-1号
","0","http://120.55.56.103:9101/images/5f028de3996782020_07_065f028de399684.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f02b6d0e6bf2.jpg","15","6/7/2020 10:35:55","21/7/2020 10:35:55","6/7/2020 10:35:55"
"128","138592473302704128","131088865338331137","0","添添牛肉馆","输入","13868915501","白马  浦峰东路2号
","0","http://120.55.56.103:9101/images/5f028e4a33ec72020_07_065f028e4a33ed8.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f028e4c9b4ea.jpg","15","6/7/2020 10:37:00","21/7/2020 10:37:00","6/7/2020 10:37:00"
"129","138592842858635264","131088865338331137","0","春丽面馆","输入","15968560707","白马  浦东路10号
","0","http://120.55.56.103:9101/images/5f028ea2eed802020_07_065f028ea2eed8c.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f028ea4c24c5.jpg","15","6/7/2020 10:38:28","21/7/2020 10:38:28","6/7/2020 10:38:28"
"130","138593085557841920","131088865338331137","0","财记小吃","输入","15257920315","白马  浦东路10号
","0","http://120.55.56.103:9101/images/5f028edd1c66c2020_07_065f028edd1c678.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f028ede98449.jpg","15","6/7/2020 10:39:26","21/7/2020 10:39:26","6/7/2020 10:39:26"
"131","138593356493103104","131088865338331137","0","遵义羊肉粉","输入","18757650330","白马  腾飞中路65号
","0","http://120.55.56.103:9101/images/5f028f1b0706f2020_07_065f028f1b0707d.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f028f1f37268.jpg","15","6/7/2020 10:40:31","21/7/2020 10:40:31","6/7/2020 10:40:31"
"132","138593715844292608","131088865338331137","0","浦江县晓青小吃店","输入","15727918506","白马  傅宅南路66号
","0","http://120.55.56.103:9101/images/5f028f73700852020_07_065f028f7370091.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f028f74dacca.jpg","15","6/7/2020 10:41:56","21/7/2020 10:41:56","6/7/2020 10:41:56"
"133","138594094346674176","131088865338331137","0","浦江弈轩汉堡店、堡中堡","输入","15967926803","白马  浦峰路众合大厦
","0","http://120.55.56.103:9101/images/5f028fcd8d9782020_07_065f028fcd8d985.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f028fcf28777.jpg","15","6/7/2020 10:43:27","21/7/2020 10:43:27","6/7/2020 10:43:27"
"134","138594377042763776","131088865338331137","0","聚泉牛肉馆","输入","13867948512","白马  腾飞路52号
","0","http://120.55.56.103:9101/images/5f02901110e6a2020_07_065f02901110e76.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f029012ac7c8.jpg","15","6/7/2020 10:44:34","21/7/2020 10:44:34","6/7/2020 10:44:34"
"135","138594927301894144","131088865338331137","0","浦江县建艳小吃店、骨惑仔","输入","13989599802","白马 天中路40号
","0","http://120.55.56.103:9101/images/5f029094482b92020_07_065f029094482c9.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f02b96213ec5.jpg","15","6/7/2020 10:46:45","21/7/2020 10:46:45","6/7/2020 10:46:45"
"136","138632332704747520","131088865338331137","0","浦江县豆包、煎包","饰然","15967921727","白马 傅宅南路68-1号
","0","http://120.55.56.103:9101/images/5f02b36a0ba452020_07_065f02b36a0ba51.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f02b36bd8ca3.jpg","15","6/7/2020 13:15:23","21/7/2020 13:15:23","6/7/2020 13:15:23"
"137","138632621969117184","131088865338331137","0","浦江县帆帆餐馆、开心煲仔饭","饰然","15258900872","白马   傅宅南路47号
","0","http://120.55.56.103:9101/images/5f02b3aecdd482020_07_065f02b3aecdd72.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f02b3b0cbaf5.jpg","15","6/7/2020 13:16:32","21/7/2020 13:16:32","6/7/2020 13:16:32"
"138","138632859127648256","131088865338331137","0","永红拉面馆","饰然","13646598197","白马 傅宅南路131号
","0","http://120.55.56.103:9101/images/5f02b3e7726132020_07_065f02b3e77261f.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f02b3e987c30.jpg","15","6/7/2020 13:17:29","21/7/2020 13:17:29","6/7/2020 13:17:29"
"139","138633224325697536","131088865338331137","0","浦江县明杰面馆","饰然","15267923339","白马  腾飞中路7号
","0","http://120.55.56.103:9101/images/5f02b43e1013d2020_07_065f02b43e10148.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f02b4406f17f.jpg","15","6/7/2020 13:18:56","21/7/2020 13:18:56","6/7/2020 13:18:56"
"140","138633504924635136","131088865338331137","0","浦江县涵轩饭店","输入","18042223444","白马 傅宅南路121号
","0","http://120.55.56.103:9101/images/5f02b481bd74f2020_07_065f02b481bd75f.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f02b4834e1ef.jpg","15","6/7/2020 13:20:03","21/7/2020 13:20:03","6/7/2020 13:20:03"
"141","138633782512062464","131088865338331137","0","浦江县白马镇艳华小吃","输入","15882698787","白马  腾飞中路39号
","0","http://120.55.56.103:9101/images/5f02b4c3c9d812020_07_065f02b4c3c9d8d.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f02b67914238.jpg","15","6/7/2020 13:21:09","21/7/2020 13:21:09","6/7/2020 13:21:09"
"142","138634032769413120","131088865338331137","0","浦江县比克利","输入.","15068030298","白马  傅宅南路88号
","0","http://120.55.56.103:9101/images/5f02b4ffa986f2020_07_065f02b4ffa987b.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f02bec473a0b.jpg","15","6/7/2020 13:22:09","21/7/2020 13:22:09","6/7/2020 13:22:09"
"143","138634297207697408","131088865338331137","0","张记烧烤（白马）","输入","18867923294","白马  车站
","0","http://120.55.56.103:9101/images/5f02b53e72d892020_07_065f02b53e72d95.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f02bb9dbe3d7.jpg","14","6/7/2020 13:23:12","20/7/2020 13:23:12","6/7/2020 13:23:12"
"144","138634578066681856","131088865338331137","0","浦江县老饭店","输入","13575926215","白马 浦东路3号","0","http://120.55.56.103:9101/images/5f02b581258592020_07_065f02b58125865.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f02b76158c86.jpg","15","6/7/2020 13:24:19","21/7/2020 13:24:19","6/7/2020 13:24:19"
"145","138634818672930816","131088865338331137","0","浦江县苗元面馆（白马）","输入","13309726771","白马  傅宅南路111号
","0","http://120.55.56.103:9101/images/5f02b5ba760122020_07_065f02b5ba7601e.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f02b8f15abc9.jpg","14","6/7/2020 13:25:16","20/7/2020 13:25:16","6/7/2020 13:25:16"
"146","138635115826786304","131088865338331137","0","浦江郭超汉堡店、麦嘉基","输入","13373840253","白马  傅宅南路55号
","0","http://120.55.56.103:9101/images/5f02b6013f4772020_07_065f02b6013f483.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f02b96739860.jpg","15","6/7/2020 13:26:27","21/7/2020 13:26:27","6/7/2020 13:26:27"
"147","138635344034672640","131088865338331137","0","浦江北京灌汤包（白马）","输入","17706847609","白马   傅宅南路66号
","0","http://120.55.56.103:9101/images/5f02b637d6f942020_07_065f02b637d6fa4.jpg","http://120.55.56.103:9101//mini_app_qrcode/5f02bb8dc3fdb.jpg","14","6/7/2020 13:27:21","20/7/2020 13:27:21","6/7/2020 13:27:21"
"148","138748765547794433","136028254497673217","0","测试","1","13577778888","1","0","http://47.114.83.0:9101/images/5f031fda1a7802020_07_065f031fda1a787.jpg","http://47.114.83.0:9101//mini_app_qrcode/5f031fdbbc129.jpg","1","6/7/2020 20:58:03","7/7/2020 20:58:03","6/7/2020 20:58:03"
"149","138750809146925057","136028254497673217","0","12","1","1","1","0","http://47.114.83.0:9101/images/5f0321c0e2b362020_07_065f0321c0e2b3d.jpg","http://47.114.83.0:9101//mini_app_qrcode/5f0322a70f805.jpg","1","6/7/2020 21:06:10","7/7/2020 21:06:10","6/7/2020 21:06:10"
